person_id,lastname,firstname,gender,birth_year,death_year,full_name
10630,Bitter,Francis,NA,1902,1967,Francis Bitter
13135,Weber,Joseph,M,1919,2002,Joseph Weber
13136,Maiman,Theodore,M,1927,2007,Theodore Maiman
13137,Javan,Ali,M,1926,2016,Ali Javan
13138,Delbrück,Max,M,1906,1981,Max Delbrück
13140,Fairbank,William Martin,M,1917,1989,William Martin Fairbank
13142,Friedrich,Walter,M,1883,1968,Walter Friedrich
10957,Lederman,Leon Max,M,1922,2018,Leon Max Lederman
13160,Courant,Ernst,M,1920,2020,Ernst Courant
13161,Livingston,Milton Stanley,M,1905,1986,Milton Stanley Livingston
13154,Schawlow,Arthur Leonard,M,1921,1999,Arthur Leonard Schawlow
13167,Gordon,James,M,1928,2013,James Gordon
13171,Ryle,Martin,M,1918,1984,Martin Ryle
13172,Lovell,Alfred Charles Bernard,M,1913,2012,Alfred Charles Bernard Lovell
10566,Fröhlich,Herbert,M,1905,1991,Herbert Fröhlich
11016,Gozzini,Adriano,M,1917,1994,Adriano Gozzini
13180,Schwartz,Melvin,M,1932,2006,Melvin Schwartz
13123,Steinberger,Jack,M,1921,2020,Jack Steinberger
13274,Forbush,Scott Ellsworth,M,1904,1984,Scott Ellsworth Forbush
13281,Moon,Philip Burton,M,1907,1994,Philip Burton Moon
398,Amaldi,Edoardo,M,1908,1989,Edoardo Amaldi
10756,Infeld,Leopold,M,1898,1968,Leopold Infeld
13296,Dyson,Freeman John,M,1923,2020,Freeman John Dyson
13304,Bullen,Keith Edward,NA,1906,1976,Keith Edward Bullen
13306,Schüler,H,M,NA,NA,H Schüler
13307,Schmidt,Th,M,NA,NA,Th Schmidt
13326,Burbidge,Margaret,F,1919,NA,Margaret Burbidge
13324,Burbidge,Geoffrey Ronald,M,1925,2010,Geoffrey Ronald Burbidge
10700,Fowler,William,M,1911,1995,William Fowler
13325,Hoyle,Fred,M,1915,2001,Fred Hoyle
10868,de Groot,S,M,NA,NA,S de Groot
13839,Okubo,Susumu,M,1930,2015,Susumu Okubo
10765,Wheeler,John Archibald,M,1911,2008,John Archibald Wheeler
13854,Néeman,Yuval,M,1925,2006,Yuval Néeman
11017,Françon,Maurice,M,1913,1996,Maurice Françon
10758,Pniewski,Jerzy,M,1913,1989,Jerzy Pniewski
13880,Brown,Robert Hanbury,M,1916,2002,Robert Hanbury Brown
13881,Twiss,Richard,M,1920,2005,Richard Twiss
13883,Schwarzchild,Martin,M,1912,1997,Martin Schwarzchild
4375,Hund,Friedrich,M,1896,1997,Friedrich Hund
4401,Hückel,Erich,M,1896,1980,Erich Hückel
13276,Volger,J,M,NA,NA,J Volger
13887,Christofilos,Nicholas Constantine,M,1916,1972,Nicholas Constantine Christofilos
14181,Brockhouse,Bertram Neville,M,1918,2003,Bertram Neville Brockhouse
10526,Crane,Horace Richard,M,1907,2007,Horace Richard Crane
3289,Gabor,Dennis,M,1900,1979,Dennis Gabor
13350,Matthias,Bernd Theodor,M,1918,1980,Bernd Theodor Matthias
14224,Schmidt,M,NA,NA,NA,M Schmidt
10784,Fock,Vladimir Aleksandrovich,M,1898,1974,Vladimir Aleksandrovich Fock
14232,Fitch,Val Logsdon,M,1923,2015,Val Logsdon Fitch
14233,Cronin,James Watson,M,1931,2016,James Watson Cronin
14242,Friedel,Jacques,M,1921,2014,Jacques Friedel
14244,Pippard,Alfred Brian,M,1920,2008,Alfred Brian Pippard
14245,Shoenberg,David,M,1911,2004,David Shoenberg
14247,Fowler,W,NA,NA,NA,W Fowler
14248,Samios,N,NA,NA,NA,N Samios
14253,Keuffel,J,NA,NA,NA,J Keuffel
14254,Cranshaw,T,NA,NA,NA,T Cranshaw
14255,de Beer,J,NA,NA,NA,J de Beer
14256,Fukui,S,NA,NA,NA,S Fukui
14257,Miyamoto,S,NA,NA,NA,S Miyamoto
14260,Schneiderman,D,NA,NA,NA,D Schneiderman
14261,Leighton,Robert Benjamin,M,1919,1997,Robert Benjamin Leighton
14262,Sloan,K,NA,NA,NA,K Sloan
14263,Allen,J,NA,NA,NA,J Allen
14264,Murray,B,NA,NA,NA,B Murray
14265,Sharp,R,NA,NA,NA,R Sharp
14417,Beloussov,Vladimir,M,1907,1990,Vladimir Beloussov
14423,Bopp,Arnold 'Fritz',M,1909,1987,Arnold 'Fritz' Bopp
15088,Butler,Stuart Thomas,M,1926,1982,Stuart Thomas Butler
14426,Castaing,Raimond Bernard René,M,1921,1998,Raimond Bernard René Castaing
10548,Stewart Wilson Massey,Harrie,M,1908,1983,Harrie Stewart Wilson Massey
14474,Hey,James Stanley,M,1909,2000,James Stanley Hey
14476,Rose,Albert,M,1910,1990,Albert Rose
14477,Lampert,Murray,M,NA,NA,Murray Lampert
13272,Peierls,Rudolf Ernst,M,1907,1995,Rudolf Ernst Peierls
14487,Pontecorvo,Bruno,M,1913,1993,Bruno Pontecorvo
14488,Condon,Edward,M,1902,1974,Edward Condon
14753,Hilsch,Rudolf,M,1903,1972,Rudolf Hilsch
14501,Bell,Robert Edward,M,1918,1992,Robert Edward Bell
10761,Dicke,Robert Henry,M,1916,1997,Robert Henry Dicke
13836,Dupouy,Gaston,M,1900,1985,Gaston Dupouy
14524,Gifford,W,NA,NA,NA,W Gifford
14530,Kunzler,J,NA,NA,NA,J Kunzler
5921,Mark,Herman Francis,M,1895,1992,Herman Francis Mark
14551,Schulz,G,NA,NA,NA,G Schulz
8589,Slater,John Clark,M,1900,1976,John Clark Slater
13976,Taylor,Geoffrey Ingram,M,1886,1975,Geoffrey Ingram Taylor
14250,Umezawa,Hiroomi,M,1924,1995,Hiroomi Umezawa
14558,Zuse,Konrad,M,1910,1995,Konrad Zuse
14559,Borrmann,Gerhard,M,1908,2006,Gerhard Borrmann
14560,Ewald,Paul Peter,M,1888,1985,Paul Peter Ewald
10770,Waller,Ivar,M,1898,1991,Ivar Waller
14579,Orowan,D,NA,NA,NA,D Orowan
14757,Vernov,S,NA,NA,NA,S Vernov
15330,CERN,NA,NA,NA,NA,CERN
14724,Flerov,Georgy Nikolayevich,M,1913,1990,Georgy Nikolayevich Flerov
15389,Gunn,John Battiscombe,M,1928,2008,John Battiscombe Gunn
5510,Lindhard,Jens,M,1922,1997,Jens Lindhard
15373,Rainey,Reginald Charles,M,1913,1990,Reginald Charles Rainey
15384,Cabibbo,Nicola,M,1935,2010,Nicola Cabibbo
15392,Dorfman,J,NA,NA,NA,J Dorfman
15394,Jaquinot,P,NA,NA,NA,P Jaquinot
13267,Parker,Eugene Newman,M,1927,NA,Eugene Newman Parker
14183,Franken,Peter Alden,M,1928,1999,Peter Alden Franken
15406,Terhune,R,NA,NA,NA,R Terhune
15407,Giordmaine,J,NA,NA,NA,J Giordmaine
15409,Leith,E,NA,NA,NA,E Leith
15410,Upatnieks,Juris,M,1936,NA,Juris Upatnieks
15412,Gürsey,Feza,M,1921,1992,Feza Gürsey
15413,Radicati di Bròzolo,Luigi Arialdo,M,1919,2019,Luigi Arialdo Radicati di Bròzolo
15417,Kondo,K,NA,NA,NA,K Kondo
15432,Liljendahl,J,NA,NA,NA,J Liljendahl
15418,Løkka,L,NA,NA,NA,L Løkka
15434,Bastien,P,NA,NA,NA,P Bastien
15454,Kubo,Ryogo,M,1920,1995,Ryogo Kubo
14662,Teller,Edward,M,1908,2003,Edward Teller
15474,Zachariasen,William Houlder,M,1906,1979,William Houlder Zachariasen
15486,Ghiorso,Albert,M,1915,2010,Albert Ghiorso
15490,Hewish,Antony,M,1924,2021,Antony Hewish
4889,Klein,Oskar Benjamin,M,1894,1977,Oskar Benjamin Klein
5064,de Laer Kronig,Ralph,M,1904,1995,Ralph de Laer Kronig
15492,Nordling,Carl,M,1931,2016,Carl Nordling
15795,Siegbahn,Kai Manne Börje,M,1918,2007,Kai Manne Börje Siegbahn
15494,Penzias,Arno Allan,M,1933,2024,Arno Allan Penzias
10229,Wilson,R,NA,NA,NA,R Wilson
15499,Burgers,Johannes (Jan) Martinus,M,1895,1981,Johannes (Jan) Martinus Burgers
15500,Connes,Janine,F,1934,NA,Janine Connes
15501,Connes,Pierre,M,1928,2019,Pierre Connes
15504,Sakata,Shoichi,M,1911,1970,Shoichi Sakata
13852,McCusker,Charles Brian Anthony,M,1919,NA,Charles Brian Anthony McCusker
15791,Crewe,Albert Victor,M,1927,2009,Albert Victor Crewe
14565,Nambu,Yoichiro,M,1921,2015,Yoichiro Nambu
15433,Steenbeck,Max,M,1904,1981,Max Steenbeck
15453,Wheatley,John,M,1927,1986,John Wheatley
15475,Abrikosov,Alexei Alexeyevich,M,1928,2017,Alexei Alexeyevich Abrikosov
15391,Wightman,Arthur Strong,M,1922,2013,Arthur Strong Wightman
16000,von Braun,Wernher,M,1912,1977,Wernher von Braun
15062,Oberth,Hermann,M,1894,1989,Hermann Oberth
16020,Gregory,Bernard,M,1919,1977,Bernard Gregory
16021,Peyrou,Charles,M,1918,2003,Charles Peyrou
16031,Price,Paul Buford,M,1932,2021,Paul Buford Price
16032,Walker,Robert,M,1929,2004,Robert Walker
16034,Wilson,Robert,M,1914,2000,Robert Wilson
11003,Ambartsumian,Viktor Amazaspovich,M,1908,1996,Viktor Amazaspovich Ambartsumian
15431,Strömgren,Bengt,M,1908,1987,Bengt Strömgren
16040,Tyapkin,Alexander,M,1928,2004,Alexander Tyapkin
16043,Schmidt,Maarten,M,1929,2022,Maarten Schmidt
14198,Zeldovich,Yakov Borisovich,M,1914,1987,Yakov Borisovich Zeldovich
16281,Cochran,William (Bill),M,1922,2003,William (Bill) Cochran
16283,Dansgaard,Willi,M,1922,2011,Willi Dansgaard
15614,Emanuel,Nikolay Markovich,M,1915,1984,Nikolay Markovich Emanuel
16285,Farnsworth,H,NA,NA,1989,H Farnsworth
16294,Frye,Glenn,M,1926,2007,Glenn Frye
16299,Hayashi,Chushiro,M,1920,2010,Chushiro Hayashi
16316,Kondo,Jun,M,1930,2022,Jun Kondo
7570,Rasetti,Franco Dino,M,1901,2001,Franco Dino Rasetti
16335,Salam,Mohammad Abdus,M,1926,1996,Mohammad Abdus Salam
10931,van Hove,Léon Charles Prudent,M,1924,1990,Léon Charles Prudent van Hove
13978,Walsh,Alan,M,1916,1998,Alan Walsh
15993,Wick,Gian Carlo,M,1909,1992,Gian Carlo Wick
16345,Bell,John Stewart,M,1928,1990,John Stewart Bell
16350,Ginzburg,Vitaly Lazarevich,M,1916,2009,Vitaly Lazarevich Ginzburg
16356,Fellgett,Peter Berners,M,1922,2008,Peter Berners Fellgett
10575,Jacquinot,Pierre,M,1910,2002,Pierre Jacquinot
11156,Löwdin,Per Olov,M,1916,2000,Per Olov Löwdin
6446,Morse,Philip McCord,M,1903,1985,Philip McCord Morse
16377,Stueckelberg,Ernst Carl Gerlach,M,1905,1984,Ernst Carl Gerlach Stueckelberg
14494,Chew,Geoffrey Foucar,M,1924,2019,Geoffrey Foucar Chew
15386,Goldberger,Marvin Leonard,M,1922,2014,Marvin Leonard Goldberger
13819,Mandelstam,Stanley,M,1928,2016,Stanley Mandelstam
10786,Artsimovich,Lev Andreyevich,M,1909,1973,Lev Andreyevich Artsimovich
15338,Bjorken,James Daniel ´BJ´,M,1934,2024,James Daniel ´BJ´ Bjorken
16483,Bullard,Edward Crisp,M,1907,1980,Edward Crisp Bullard
15440,Burbidge,Eleanor Margaret,F,1919,2020,Eleanor Margaret Burbidge
13284,Dalitz,Richard Henry,M,1925,2006,Richard Henry Dalitz
16487,Davis Jr,Raymond,M,1914,2006,Raymond Davis Jr
16306,Guinier,André,M,1911,2000,André Guinier
16494,Herb,Raymond George,M,1908,1996,Raymond George Herb
16496,Hirsch,Peter Bernhard,M,1925,2025,Peter Bernhard Hirsch
11010,Jentschke,Willibald,M,1911,2002,Willibald Jentschke
16511,Kirkham,Don,M,1908,1998,Don Kirkham
13932,Kratky,Otto,M,1902,1995,Otto Kratky
16517,Lighthill,Michael James,M,1924,1998,Michael James Lighthill
14481,Marshall,Walter Charles,M,1932,1996,Walter Charles Marshall
16523,Peierls,R,NA,NA,NA,R Peierls
16525,Popper,K,NA,NA,NA,K Popper
13297,Regge,Tullio,M,1931,2014,Tullio Regge
16529,Rivlin,Ronald Samuel,M,1915,2005,Ronald Samuel Rivlin
9298,Tolansky,Samuel,M,NA,NA,Samuel Tolansky
16545,Wilson,Kenneth Geddes,M,1936,2013,Kenneth Geddes Wilson
16562,Rossi,B,NA,NA,NA,B Rossi
16573,Duffieux,Pierre-Michel,M,1891,1976,Pierre-Michel Duffieux
7949,Rubinowicz,Wojciech,M,1889,1974,Wojciech Rubinowicz
14561,Block,Martin Moses,M,1925,2016,Martin Moses Block
14466,Nilsson,Sven Gösta,M,1927,1979,Sven Gösta Nilsson
16592,Friedman,H,NA,NA,NA,H Friedman
11049,Ramsey,Norman Foster,F,1915,2011,Norman Foster Ramsey
16600,Rowlinson,John Shipley,M,1926,2018,John Shipley Rowlinson
16602,Lehmann,Harry,M,1924,1998,Harry Lehmann
16603,Symanzik,Kurt,M,1923,1983,Kurt Symanzik
16604,Zimmermann,Wolfhart,M,1928,2016,Wolfhart Zimmermann
11108,Crick,Francis Harry Compton,M,1916,2004,Francis Harry Compton Crick
11107,Watson,James Dewey,M,1928,2025,James Dewey Watson
11109,Wilkins,Maurice Hugh Frederick,M,1916,2004,Maurice Hugh Frederick Wilkins
16610,Fano,Ugo,M,1912,2001,Ugo Fano
16611,Freier,Phyllis,M,1921,1992,Phyllis Freier
10749,Ney,Edward Purdy,M,1920,1996,Edward Purdy Ney
16612,Lofgren,Edward Joseph,M,1914,2016,Edward Joseph Lofgren
16613,Oppenheimer,Frank Friedman,M,1912,1985,Frank Friedman Oppenheimer
16614,Hauptman,Herbert Aaron,M,1917,2011,Herbert Aaron Hauptman
15629,Karle,Jerome,M,1918,2013,Jerome Karle
16616,Woolfson,Michael Mark,M,1927,2019,Michael Mark Woolfson
16618,Karle,I,NA,NA,NA,I Karle
18130,Bose,S,M,1894,1974,S Bose
18135,Broida,H,NA,1920,1978,H Broida
14563,Dürr,Hans-Peter,M,1929,2014,Hans-Peter Dürr
18159,Hewish,A.,M,1924,2021,A. Hewish
18162,Johnsen,K,NA,1921,2007,K Johnsen
18185,Leite Lopes,J,M,1918,2006,J Leite Lopes
14203,Maier-Leibnitz,Heinz,M,1911,2000,Heinz Maier-Leibnitz
18188,Mitchell,P,M,1920,1992,P Mitchell
18227,Sarantsev,V,NA,1930,1995,V Sarantsev
18246,Weber,J.,NA,NA,NA,J. Weber
16543,Weinberg,Steven,M,1933,2021,Steven Weinberg
18250,Wilson,K,M,1936,2013,K Wilson
18252,Wilson,R,M,1914,2000,R Wilson
18255,Wu,C. S.,F,1912,1997,C. S. Wu
18261,Alpher,R,M,1921,2007,R Alpher
18263,Herman,R,M,1914,1997,R Herman
18264,Bates,D. R.,NA,1916,1994,D. R. Bates
16384,Rosenbluth,Marshall Nicholas,M,1927,2003,Marshall Nicholas Rosenbluth
15476,Kohn,Walter,M,1923,2016,Walter Kohn
18295,Cronin,J,M,1931,2016,J Cronin
13289,Hughes,Vernon Willard,M,1921,2003,Vernon Willard Hughes
18308,Eckert Jr.,J,M,1919,1995,J Eckert Jr.
18310,Mauchly,J,M,1907,1980,J Mauchly
18311,Françon,M,M,1913,1996,M Françon
10849,Maréchal,André,M,1916,2007,André Maréchal
15464,Glansdorff,P,NA,1904,1999,P Glansdorff
18319,Hahn,E,M,1921,2016,E Hahn
18323,Whelan,M,M,1931,2024,M Whelan
18327,Kadomtsev,B. B.,M,1928,1998,B. B. Kadomtsev
18332,Lin,C. C.,M,1916,2013,C. C. Lin
18338,Wilson,R,M,1936,2000,R Wilson
18341,Lovell,B,M,1913,2012,B Lovell
18342,von Ardenne,M,M,1907,1997,M von Ardenne
18344,Mueller,E,M,1911,1977,E Mueller
18356,Rainwater,James,M,1917,1986,James Rainwater
18358,Wheeler,J. A.,M,1911,2008,J. A. Wheeler
18360,Wollan,E,M,1902,1984,E Wollan
18367,Wolfenstein,L,M,1923,2015,L Wolfenstein
18380,Jordan,P,M,1902,1980,P Jordan
18383,Kadanoff,L,M,1937,2015,L Kadanoff
13840,Marshak,Robert Eugene,M,1916,1992,Robert Eugene Marshak
18395,Sudarshan,E. C. G.,M,1931,2018,E. C. G. Sudarshan
9563,Van´t Hoff,Jacobus Henricus,M,1852,1911,Jacobus Henricus Van´t Hoff
949,Berthelot,Marcellin,M,1827,1907,Marcellin Berthelot
3022,Fischer,Emil,M,1852,1919,Emil Fischer
6352,Moissan,Henri,M,1852,1907,Henri Moissan
7351,Pope,William,M,1870,NA,William Pope
8579,Skraup,Zdenko,<,1850,NA,Zdenko Skraup
9713,von Baeyer,Adolf,M,1835,1917,Adolf von Baeyer
3364,Gautier,Armand,M,1837,1920,Armand Gautier
3420,Gibbs,Wolcott,M,1822,NA,Wolcott Gibbs
6439,Morley,Edward,M,1838,NA,Edward Morley
7707,Richards,Theodore,M,1868,1928,Theodore Richards
4917,Knietsch,Rudolf,M,1854,NA,Rudolf Knietsch
10263,Wislicenus,Johannes,M,1835,NA,Johannes Wislicenus
6445,Morse,Harmon,M,1848,NA,Harmon Morse
6913,Ostwald,Wilhelm,M,1853,1932,Wilhelm Ostwald
1428,Buchner,Eduard,M,1860,1917,Eduard Buchner
1802,Ciamician,Giacomo,M,1857,1922,Giacomo Ciamician
6171,Mendeleev,Dmitri,M,1834,NA,Dmitri Mendeleev
3649,Grignard,Victor,M,1871,1935,Victor Grignard
3812,Haller,Albin,M,1849,1925,Albin Haller
3172,Frank,Adolph,M,1834,NA,Adolph Frank
1610,Caro,Heinrich,M,1834,1910,Heinrich Caro
2873,Eyde,Samuel,M,1866,NA,Samuel Eyde
1582,Cannizzaro,Stanislao,M,1826,1910,Stanislao Cannizzaro
4670,Jörgensen,Sophus,M,1837,NA,Sophus Jörgensen
8017,Sabatier,Paul,M,1854,1941,Paul Sabatier
2061,Curtius,Theodor,M,1857,NA,Theodor Curtius
4876,Kjellin,Fredrik,M,1872,NA,Fredrik Kjellin
9953,Wallach,Otto,M,1847,1931,Otto Wallach
10087,Werner,Alfred,M,1866,1919,Alfred Werner
3878,Hantzsch,Arthur,M,1857,NA,Arthur Hantzsch
4995,Kossel,Albrecht,M,1853,1927,Albrecht Kossel
5703,Lunge,Georg,M,1839,NA,Georg Lunge
10210,Willstätter,Richard,M,1872,1942,Richard Willstätter
953,Bertrand,Gabriel Émile,M,1867,1962,Gabriel Émile Bertrand
2799,Engler,Carl,M,1842,NA,Carl Engler
5199,Landolt,Hans,M,1831,NA,Hans Landolt
9818,von Lippmann,Edmund,M,1857,NA,Edmund von Lippmann
8403,Senderens,Jean,M,1856,NA,Jean Senderens
8311,Schönherr,Otto,M,1861,NA,Otto Schönherr
5467,Liebermann,Carl,M,1842,NA,Carl Liebermann
5950,Martin,Pierre,M,1824,NA,Pierre Martin
8706,Spring,Walthère,M,1848,NA,Walthère Spring
446,Angeli,Angelo,M,1864,NA,Angelo Angeli
2713,Ehrlich,Paul,M,1854,1915,Paul Ehrlich
3941,Hata,Sachachiro,M,1872,NA,Sachachiro Hata
7121,Perkin Jr,William,M,1860,NA,William Perkin Jr
8998,Tammann,Gustav,M,1861,1938,Gustav Tammann
694,Barbier,Philippe,M,1848,1922,Philippe Barbier
2213,de Chardonnet,Hilaire,M,1839,NA,Hilaire de Chardonnet
3758,Haber,Fritz,M,1868,1934,Fritz Haber
9458,Urbain,Georges,M,1872,1938,Georges Urbain
3904,Harries,Carl,M,1866,NA,Carl Harries
5112,Küster,William,M,1863,1929,William Küster
5896,Marchlewski,Leon,M,1869,1946,Leon Marchlewski
7603,Recoura,Albert,M,1862,NA,Albert Recoura
10412,Zincke,Theodor,M,1843,NA,Theodor Zincke
10428,Zsigmondy,Richard,M,1865,1929,Richard Zsigmondy
8202,Schmidt,Ernst,M,1845,1921,Ernst Schmidt
9383,Tschirch,Alexander,M,1856,1939,Alexander Tschirch
9940,Walden,Paul,M,1863,1957,Paul Walden
282,Abderhalden,Emil,M,1877,1950,Emil Abderhalden
4117,Herzfeld,Eugen,M,NA,NA,Eugen Herzfeld
7022,Paterno,Emanuele,M,1847,NA,Emanuele Paterno
1198,Bosch,Carl,M,1874,1940,Carl Bosch
1238,Bourquelot,Emile,M,1851,NA,Emile Bourquelot
1825,Clarke,Frank,M,1847,1931,Frank Clarke
2684,Eder,Joseph,M,1855,NA,Joseph Eder
2711,Ehrlich,Felix,M,1877,NA,Felix Ehrlich
961,Beskow,Knut,M,1876,NA,Knut Beskow
7543,Ramén,Arthur,M,1873,NA,Arthur Ramén
3737,Guye,Philippe-Auguste,M,1862,1922,Philippe-Auguste Guye
7233,Pictet,Amé,M,1857,NA,Amé Pictet
7399,Pregl,Fritz,M,1869,1930,Fritz Pregl
3834,Hamburger,Hartog,M,1859,1924,Hartog Hamburger
8185,Schlenk,Wilhelm,M,1879,NA,Wilhelm Schlenk
9389,Tsvet,Mikhail,M,1872,1919,Mikhail Tsvet
826,Beijerinck,Martinus,M,1851,NA,Martinus Beijerinck
3182,Franklin,Edward,M,1862,NA,Edward Franklin
521,Aschan,Ossian,M,1860,1939,Ossian Aschan
3033,Fischer,Otto,M,NA,NA,Otto Fischer
6783,Noyes,Arthur Amos,M,1866,1936,Arthur Amos Noyes
6738,Noelting,Emilio,M,1851,NA,Emilio Noelting
3221,Freundlich,Herbert Max Finlay,M,1880,1941,Herbert Max Finlay Freundlich
3531,Gomberg,Moses,M,1866,1947,Moses Gomberg
6477,Moureu,Charles,M,1863,NA,Charles Moureu
10247,Winogradsky [Winogradskiy Vinogradskiy Vinogradsky],Sergei [Sergey],M,1856,1953,Sergei [Sergey] Winogradsky [Winogradskiy Vinogradskiy Vinogradsky]
8972,Sörensen,Sören,M,1868,1939,Sören Sörensen
559,Auer von Welsbach,Carl,M,1858,NA,Carl Auer von Welsbach
1611,Caro,Nikodem,M,1871,1935,Nikodem Caro
4269,Holleman,Arnold,M,1859,NA,Arnold Holleman
5441,Lewis,Gilbert,M,1875,1946,Gilbert Lewis
7380,Power,Frederick,M,1853,NA,Frederick Power
8513,Siedentopf,Henry,M,1872,NA,Henry Siedentopf
1981,Coster,Dirk,M,1889,NA,Dirk Coster
9751,von Euler-Chelpin,Hans,M,1873,1964,Hans von Euler-Chelpin
2785,Emich,Friedrich,M,1860,NA,Friedrich Emich
10166,Wieland,Heinrich Otto,M,1877,1957,Heinrich Otto Wieland
287,Abel,John,M,1857,1938,John Abel
2320,Debierne,André,M,1874,NA,André Debierne
3082,Foerster,Fritz,M,1866,NA,Fritz Foerster
3272,Funk,Casimir,M,1884,1967,Casimir Funk
3457,Ginori-Conti,Piero,M,1865,NA,Piero Ginori-Conti
6821,Oddo,Giuseppe,M,1865,NA,Giuseppe Oddo
7007,Pascal,Paul,M,1885,NA,Paul Pascal
10241,Windaus,Adolf,M,1876,1959,Adolf Windaus
641,Baker,Herbert,M,1862,NA,Herbert Baker
1866,Cohen,Ernst,M,1869,NA,Ernst Cohen
1048,Bjerrum,Niels,M,1879,1958,Niels Bjerrum
1316,Bredt,Julius,M,1855,NA,Julius Bredt
6968,Paneth,Friedrich (Fritz) Adolf,M,1887,1958,Friedrich (Fritz) Adolf Paneth
7155,Peters,Kurt,M,1897,NA,Kurt Peters
3848,Hammarsten,Olaf,M,1841,NA,Olaf Hammarsten
4303,Hopkins,Frederick,M,1861,1947,Frederick Hopkins
3026,Fischer,Hans,M,1881,1945,Hans Fischer
5495,Lind,Samuel,M,1879,NA,Samuel Lind
7783,Robinson,Robert,M,1886,1975,Robert Robinson
8975,Tacke,Bruno,M,1861,NA,Bruno Tacke
707,Barger,George,M,1878,1939,George Barger
3895,Harington,Charles,M,1897,1972,Charles Harington
872,Bennewitz,Kurt,M,1886,NA,Kurt Bennewitz
900,Bergius,Friedrich,M,1884,1949,Friedrich Bergius
1106,Bodenstein,Max,M,1871,NA,Max Bodenstein
7958,Ruff,Otto,M,1871,NA,Otto Ruff
1419,Brönsted,Johannes,M,1879,NA,Johannes Brönsted
2577,Dufraisse,Charles,M,1885,1969,Charles Dufraisse
3887,Harden,Arthur,M,1865,1940,Arthur Harden
4122,Hess,Alfred,M,1875,NA,Alfred Hess
3520,Goldschmidt,Victor,M,1888,NA,Victor Goldschmidt
3957,Haworth,Walter Norman,M,1883,1950,Walter Norman Haworth
9541,van Laar,Johannes,M,1860,NA,Johannes van Laar
6657,Neuberg,Carl,M,1877,1956,Carl Neuberg
8800,Stock,Alfred,M,1876,NA,Alfred Stock
8926,Swarts,Frédéric,M,1866,NA,Frédéric Swarts
9984,Warburg,Otto,M,1883,1970,Otto Warburg
2849,Eucken,Arnold,M,1884,NA,Arnold Eucken
8200,Schmidt,Carl,M,1893,NA,Carl Schmidt
9710,von Auwers,Karl,M,1863,NA,Karl von Auwers
2508,Donnan,Frederick George,M,1870,1956,Frederick George Donnan
4487,Irvine,James,M,1877,NA,James Irvine
4881,Klason,Peter,M,1848,1937,Peter Klason
8746,Staudinger,Hermann,M,1881,1965,Hermann Staudinger
5085,Kuhn,Werner,M,1899,1963,Werner Kuhn
7994,Ruzicka,Leopold,M,1887,1976,Leopold Ruzicka
8248,Schulemann,Werner,M,1888,NA,Werner Schulemann
6732,Noddack,Walter,M,1893,NA,Walter Noddack
2432,Diels,Otto,M,1876,1954,Otto Diels
2780,Embden,Gustav,M,1874,1933,Gustav Embden
4719,Karrer,Paul,M,1889,1971,Paul Karrer
5084,Kuhn,Richard,M,1900,1967,Richard Kuhn
6731,Noddack,Ida,F,1896,NA,Ida Noddack
8709,Späth,Ernst,M,1886,NA,Ernst Späth
9668,Virtanen,Artturi,M,1895,1973,Artturi Virtanen
9905,Votocek,Emil,M,1872,1950,Emil Votocek
1487,Butenandt,Adolf,M,1903,1995,Adolf Butenandt
5118,Kögl,Fritz,M,1897,1959,Fritz Kögl
4420,Hägglund,Erik,M,1887,1959,Erik Hägglund
5819,Maillard,Louis,M,1878,NA,Louis Maillard
9999,Washburn,Edward,M,1881,NA,Edward Washburn
911,Bergmann,Max,M,1886,NA,Max Bergmann
2054,Curme,George,M,1888,NA,George Curme
5423,Levene,Phoebus,M,1869,1940,Phoebus Levene
3008,Fink,Colin,M,1881,NA,Colin Fink
359,Alder,Kurt,M,1902,1958,Kurt Alder
1144,Bone,William,M,1871,NA,William Bone
4121,Heslinga,Jacob,M,1896,NA,Jacob Heslinga
6219,Meulen,Henri,M,1871,NA,Henri Meulen
4429,Hönigschmid,Otto,M,1878,NA,Otto Hönigschmid
6573,Möller,Jens,M,1899,NA,Jens Möller
8913,Suzuki,Umetaro,M,1872,NA,Umetaro Suzuki
8933,Swiętosławski,Wojciech,M,1881,1968,Wojciech Swiętosławski
1026,Binz,Arthur,M,1868,NA,Arthur Binz
8003,Räth,Curt,M,1893,NA,Curt Räth
3914,Harteck,Paul Karl Maria,M,1902,1985,Paul Karl Maria Harteck
3023,Fischer,Franz,M,1877,1947,Franz Fischer
4254,Hofmann,Fritz,M,1866,NA,Fritz Hofmann
4977,Komppa,Gustaf,M,1867,1949,Gustaf Komppa
9207,Theorell,Hugo,M,1903,1982,Hugo Theorell
9266,Tiffeneau,Marc,M,1873,NA,Marc Tiffeneau
1515,Böeseken,Jacob,M,1868,1949,Jacob Böeseken
3898,Harkins,William,M,1873,NA,William Harkins
4054,Henri,Victor,M,1872,NA,Victor Henri
4482,Ipatieff,Vladimir,M,1867,NA,Vladimir Ipatieff
8731,Stanley,Wendell,M,1904,1971,Wendell Stanley
8815,Stoll,Arthur,M,1887,1971,Arthur Stoll
1314,Bredig,Georg,M,1868,1944,Georg Bredig
3143,Fourneau,Ernest,M,1872,NA,Ernest Fourneau
3461,Giordani,Francesco,M,1896,NA,Francesco Giordani
4597,Job,Paul,M,1886,NA,Paul Job
